target_site.chr,target_gene.start,target_gene.stop,ENSG,gene_short_name,strand,target_site.start,target_site.stop,fold_change.transcript_remaining,pvalue.empirical.adjusted,target_site.strand,mean_ATAC_RPM,PROseq_GB_RPKM,distance,target_promoter.center,target_site.start
chr7,102478450,102479450,ENSG00000005075,POLR2J,-,101729070,101730070,0.999029562,0.995178109,-,7.482161832,0.395724404,749380,102478950,101729570
chr7,102611590,102612590,ENSG00000105808,RASA4,-,101813760,101814760,0.99066146,0.994000851,+,1.591434637,0.124178015,797830,102612090,101814260
chr7,106660730,106661730,ENSG00000253276,CCDC71L,-,106346210,106347210,0.997227299,0.994096147,-,30.79265975,10.85838918,314520,106661230,106346710
chr7,106660730,106661730,ENSG00000253276,CCDC71L,-,107035090,107036090,0.998922732,0.996112847,-,32.73742073,10.85838918,374360,106661230,107035590
chr7,106864870,106865870,ENSG00000105851,PIK3CG,+,106216180,106217180,0.999288171,0.999163626,-,3.409379316,0.912985274,648690,106865370,106216680
chr7,106864870,106865870,ENSG00000105851,PIK3CG,+,107025150,107026150,0.995806158,0.996934332,-,2.950006198,0.912985274,160280,106865370,107025650
chr7,107168420,107169420,ENSG00000105856,HBP1,+,106863350,106864350,0.99172735,0.990731989,+,54.87749458,2.567829226,305070,107168920,106863850
chr7,107579660,107580660,ENSG00000075790,BCAP29,+,106979170,106980170,0.996602892,0.993192739,+,39.3362667,1.084799718,600490,107580160,106979670
chr7,107579660,107580660,ENSG00000075790,BCAP29,+,106979170,106980170,0.997005402,0.993632428,+,39.3362667,1.084799718,600490,107580160,106979670
chr7,107890730,107891730,ENSG00000091140,DLD,+,106978810,106979810,0.998174843,0.994607121,-,55.04707168,2.059400395,911920,107891230,106979310
chr7,107890730,107891730,ENSG00000091140,DLD,+,107035090,107036090,0.99591387,0.990178904,-,53.19589575,2.059400395,855640,107891230,107035590
chr7,116862020,116863020,ENSG00000198898,CAPZA2,+,116951400,116952400,0.999457493,0.996934052,+,68.58440651,1.454131813,89380,116862520,116951900
chr7,128862260,128863260,ENSG00000128524,ATP6V1F,+,128829840,128830840,0.999984484,0.999267027,+,37.45747951,2.43058206,32420,128862760,128830340
chr7,135211080,135212080,ENSG00000105875,WDR91,-,135516730,135517730,0.995994123,0.996760958,+,64.8307417,0.474354893,305650,135211580,135517230
chr7,135662020,135663020,ENSG00000243317,C7orf73,+,135516730,135517730,0.998057029,0.99393038,+,33.49856289,2.28334672,145290,135662520,135517230
chr7,135977020,135978020,ENSG00000105887,MTPN,-,135516730,135517730,0.999080704,0.996438734,+,30.26242588,1.569151872,460290,135977520,135517230
chr7,138980980,138981980,ENSG00000122778,KIAA1549,-,139339840,139340840,0.992882827,0.994000851,+,51.4744683,0.014017828,358860,138981480,139340340
chr7,139109310,139110310,ENSG00000105939,ZC3HAV1,-,138314000,138315000,0.994811141,0.991204975,-,31.3285136,1.994069996,795310,139109810,138314500
chr7,139339840,139340840,ENSG00000146963,C7orf55-LUC7L2,+,139118670,139119670,0.997770571,0.996029074,-,45.54195769,2.450054925,221170,139340340,139119170
chr7,139340510,139341510,ENSG00000164898,C7orf55,+,140230740,140231740,0.995178052,0.991140581,+,29.89737086,18.80133974,890230,139341010,140231240
chr7,140398000,140399000,ENSG00000157800,SLC37A3,-,140507690,140508690,0.996325154,0.995347347,+,15.12021731,1.121340353,109690,140398500,140508190
chr7,140924070,140925070,ENSG00000157764,BRAF,-,140507690,140508690,0.997580781,0.995178109,+,43.11290016,0.89757352,416380,140924570,140508190
chr7,149239110,149240110,ENSG00000170260,ZNF212,+,149690760,149691760,0.995608644,0.995429087,-,20.59702,1.094322045,451650,149239610,149691260
chr7,149460240,149461240,ENSG00000196453,ZNF777,-,149028150,149029150,0.993020313,0.993192739,-,129.2206807,0.838642575,432090,149460740,149028650
chr7,149837880,149838880,ENSG00000106479,ZNF862,+,149690760,149691760,0.973561351,0.993192739,-,49.18297835,1.470492804,147120,149838380,149691260
chr7,149872370,149873370,ENSG00000171130,ATP6V0E2,+,149690760,149691760,0.995487851,0.993192739,-,13.33379344,0.26342919,181610,149872870,149691260
chr7,151026810,151027810,ENSG00000181652,ATG9B,-,150977770,150978770,0.980304552,0.993299575,-,20.8650691,0.138824893,49040,151027310,150978270
chr7,151082810,151083810,ENSG00000164897,TMUB1,-,150977770,150978770,0.999556096,0.998284608,-,26.43790033,2.918860009,105040,151083310,150978270
chr7,151085320,151086320,ENSG00000133612,AGAP3,+,150977770,150978770,0.996949449,0.995429087,-,26.78145278,3.039359396,107550,151085820,150978270
chr7,151341090,151342090,ENSG00000013374,NUB1,+,151026810,151027810,0.997937082,0.996029074,-,28.74844937,1.919026755,314280,151341590,151027310
chr7,152025030,152026030,ENSG00000178234,GALNT11,+,151026810,151027810,0.996274621,0.99412989,-,40.05000546,0.543286028,998220,152025530,151027310
chr7,152025030,152026030,ENSG00000178234,GALNT11,+,151227880,151228880,0.992735577,0.990061396,+,25.82874225,0.543286028,797150,152025530,151228380
chr7,155643980,155644980,ENSG00000184863,RBM33,+,155297210,155298210,0.995969369,0.991342832,-,101.6746649,2.32835386,346770,155644480,155297710
chr7,156640120,156641120,ENSG00000105982,RNF32,+,157319480,157320480,0.991572936,0.99393038,-,35.00105507,1.56680035,679360,156640620,157319980
chr7,157138250,157139250,ENSG00000009335,UBE3C,+,157319480,157320480,0.999400165,0.99852857,-,31.24812331,2.444249953,181230,157138750,157319980
chr7,158829410,158830410,ENSG00000117868,ESYT2,-,158704540,158705540,0.998060986,0.996029074,+,98.37133234,2.639288452,124870,158829910,158705040
chr8,17922300,17923300,ENSG00000078674,PCM1,+,18122350,18123350,0.997551976,0.995429087,+,58.54319432,1.507490052,200050,17922800,18122850
chr8,22088690,22089690,ENSG00000158863,FAM160B2,+,22673030,22674030,0.986777924,0.990178904,+,6.97611836,1.190710568,584340,22089190,22673530
chr8,23245920,23246920,ENSG00000147457,CHMP7,+,23991020,23992020,0.995429868,0.994214073,-,29.34978833,0.815758331,745100,23246420,23991520
chr8,28385920,28386920,ENSG00000186918,ZNF395,-,27488600,27489600,0.994061048,0.996440734,-,6.756938739,0.392412348,897320,28386420,27489100
chr8,30657840,30658840,ENSG00000197265,GTF2E2,-,30911580,30912580,0.998251062,0.994483083,-,34.62769224,0.624715442,253740,30658340,30912080
chr8,37762050,37763050,ENSG00000147471,PROSC,+,37905300,37906300,0.997069136,0.994766441,-,12.68065283,0.834602683,143250,37762550,37905800
chr8,37849510,37850510,ENSG00000104221,BRF2,-,38082410,38083410,0.99458487,0.994384466,+,4.775525647,2.136505761,232900,37850010,38082910
chr8,38230860,38231860,ENSG00000085788,DDHD2,+,37905300,37906300,0.992873394,0.992288423,-,13.68052241,0.815007001,325560,38231360,37905800
chr8,38381940,38382940,ENSG00000147548,WHSC1L1,-,38081590,38082590,0.996632892,0.99097896,-,23.53163231,1.661731432,300350,38382440,38082090
chr8,38900610,38901610,ENSG00000169499,PLEKHA2,+,38082410,38083410,0.987982687,0.993192739,+,10.89154115,0.576388,818200,38901110,38082910
chr8,41577720,41578720,ENSG00000158669,AGPAT6,+,42411950,42412950,0.997795662,0.996760958,+,34.34962489,0.934537367,834230,41578220,42412450
chr8,42152520,42153520,ENSG00000070718,AP3M2,+,42571260,42572260,0.992693896,0.992635477,+,22.31111703,0.721400467,418740,42153020,42571760
chr8,42540670,42541670,ENSG00000176209,SMIM19,+,42411950,42412950,0.995889533,0.990061396,+,10.43681063,1.88634402,128720,42541170,42412450
chr8,53842920,53843920,ENSG00000047249,ATP6V1H,-,54101230,54102230,0.994598901,0.98980714,-,29.20049207,0.383565551,258310,53843420,54101730
chr8,56074020,56075020,ENSG00000008988,RPS20,-,55847570,55848570,0.999167958,0.994766441,+,29.80671797,7.505132357,226450,56074520,55848070
chr8,60678200,60679200,ENSG00000171316,CHD7,+,60329970,60330970,0.996035957,0.993948037,+,13.68296588,0.36929536,348230,60678700,60330470
chr8,85176660,85177660,ENSG00000133740,E2F5,+,85958870,85959870,0.991403223,0.990061396,+,20.23905106,0.256167222,782210,85177160,85959370
chr8,89984090,89985090,ENSG00000104320,NBN,-,90000940,90001940,0.997087135,0.993904101,+,55.31389904,0.617729159,16850,89984590,90001440
chr8,89984090,89985090,ENSG00000104320,NBN,-,90187510,90188510,0.995210655,0.99169838,+,38.02974113,0.617729159,203420,89984590,90188010
chr8,94474750,94475750,ENSG00000197275,RAD54B,-,94119750,94120750,0.999452705,0.999790632,+,13.21186409,0.345453245,355000,94475250,94120250
chr8,96235100,96236100,ENSG00000156467,UQCRB,-,96213370,96214370,0.997114448,0.990002015,+,7.102445967,1.710357932,21730,96235600,96213870
chr8,97643540,97644540,ENSG00000147649,MTDH,+,97214340,97215340,0.999351306,0.996760958,-,13.98766709,0.868869033,429200,97644040,97214840
chr8,98116640,98117640,ENSG00000132541,HRSP12,-,97214340,97215340,0.999363777,0.998151144,-,27.57093923,0.406879713,902300,98117140,97214840
chr8,100150000,100151000,ENSG00000147669,POLR2K,+,101003280,101004280,0.999219685,0.996760958,-,3.653482372,0.444371321,853280,100150500,101003780
chr8,100721410,100722410,ENSG00000070756,PABPC1,-,100415400,100416400,0.999829817,0.997579238,+,18.58408609,4.38160697,306010,100721910,100415900
chr8,100721410,100722410,ENSG00000070756,PABPC1,-,100899960,100900960,0.998718824,0.994766441,+,19.08328784,4.38160697,178550,100721910,100900460
chr8,101205140,101206140,ENSG00000120963,ZNF706,-,100882490,100883490,0.99859917,0.994699587,-,50.22976262,2.390997151,322650,101205640,100882990
chr8,101205140,101206140,ENSG00000120963,ZNF706,-,101158520,101159520,0.997206273,0.990002015,+,51.266773,2.390997151,46620,101205640,101159020
chr8,102238220,102239220,ENSG00000048392,RRM2B,-,102730670,102731670,0.998287227,0.996760958,+,50.95425267,0.419845168,492450,102238720,102731170
chr8,103370970,103371970,ENSG00000164932,CTHRC1,+,102567600,102568600,0.985028335,0.993192739,+,13.20599975,0.050526081,803370,103371470,102568100
chr8,103414740,103415740,ENSG00000164933,SLC25A32,-,102584910,102585910,0.997931532,0.996440734,+,39.26296248,0.738376259,829830,103415240,102585410
chr8,124372120,124373120,ENSG00000164983,TMEM65,-,124735610,124736610,0.973440866,0.990774166,+,34.24162334,0.195501953,363490,124372620,124736110
chr8,124538690,124539690,ENSG00000147687,TATDN1,-,124751190,124752190,0.998449911,0.994766441,-,23.70047637,1.412902073,212500,124539190,124751690
chr8,124538690,124539690,ENSG00000147687,TATDN1,-,125383500,125384500,0.996502006,0.992339496,+,25.5795079,1.412902073,844810,124539190,125384000
chr8,124997780,124998780,ENSG00000104549,SQLE,+,125446700,125447700,0.997804127,0.993192739,-,34.78822848,2.22000651,448920,124998280,125447200
chr8,143568930,143569930,ENSG00000204839,MROH6,-,142961290,142962290,0.987636765,0.994235057,-,0.626262394,0.670822011,607640,143569430,142961790
chr8,143609330,143610330,ENSG00000104524,PYCRL,-,142636620,142637620,0.996406078,0.995531161,-,0.609646771,0.916597281,972710,143609830,142637120
chr8,143617200,143618200,ENSG00000104522,TSTA3,-,143899230,143900230,0.999264357,0.996765234,+,3.506385235,1.254764893,282030,143617700,143899730
chr8,143684000,143685000,ENSG00000181135,ZNF707,+,144073540,144074540,0.987550166,0.992492855,-,0.505799125,0.568021299,389540,143684500,144074040
chr8,143733620,143734620,ENSG00000203499,FAM83H-AS1,+,144073540,144074540,0.991050066,0.996438734,-,0.505799125,0.171100566,339920,143734120,144074040
chr8,143840560,143841560,ENSG00000185189,NRBP2,-,144685480,144686480,0.988742754,0.990178904,+,12.21370495,0.452760841,844920,143841060,144685980
chr8,144060210,144061210,ENSG00000178814,OPLAH,-,143899230,143900230,0.986048976,0.993192739,+,14.13476423,1.64213095,160980,144060710,143899730
chr8,144147340,144148340,ENSG00000179832,MROH1,+,144691130,144692130,0.995510398,0.991140581,+,21.76475624,0.398122541,543790,144147840,144691630
chr8,144358130,144359130,ENSG00000185803,SLC52A2,+,144073540,144074540,0.996582103,0.991180333,-,27.18706946,6.447090779,284590,144358630,144074040
chr8,144826980,144827980,ENSG00000147789,ZNF7,+,144073540,144074540,0.994235483,0.990178904,-,16.37396383,2.039314492,753440,144827480,144074040
chr8,144901100,144902100,ENSG00000196150,ZNF250,-,144691130,144692130,0.99371916,0.994235057,+,15.66926592,0.948449833,209970,144901600,144691630
chr8,144950260,144951260,ENSG00000170631,ZNF16,-,144685480,144686480,0.994134395,0.994214073,+,2.013178255,0.516377351,264780,144950760,144685980
chr9,4740790,4741790,ENSG00000147853,AK3,-,5499780,5500780,0.998039213,0.996440734,+,8.739573569,0.608348762,758990,4741290,5500280
chr9,4984660,4985660,ENSG00000096968,JAK2,+,5499780,5500780,0.998881647,0.99821436,+,26.61114264,0.86905542,515120,4985160,5500280
chr9,5832590,5833590,ENSG00000099219,ERMP1,-,5499780,5500780,0.991869976,0.994214073,+,3.770524778,0.404555345,332810,5833090,5500280
chr9,15422110,15423110,ENSG00000164975,SNAPC3,+,14529920,14530920,0.994186954,0.993192739,+,10.6603885,0.570586767,892190,15422610,14530420
chr9,26892350,26893350,ENSG00000120159,CAAP1,-,27302840,27303840,0.995191968,0.993680855,+,1.736088299,0.580534556,410490,26892850,27303340
chr9,33166880,33167880,ENSG00000086062,B4GALT1,-,32942510,32943510,0.99963152,0.999159524,-,17.61475995,0.572754011,224370,33167380,32943010
chr9,33166880,33167880,ENSG00000086062,B4GALT1,-,33375550,33376550,0.990215276,0.990291835,+,13.02176181,0.572754011,208670,33167380,33376050
chr9,33264430,33265430,ENSG00000086065,CHMP5,+,33617270,33618270,0.999139223,0.997346274,+,9.438407142,0.561137836,352840,33264930,33617770
chr9,35079610,35080610,ENSG00000221829,FANCG,-,34149810,34150810,0.993701746,0.993680855,+,5.144245879,0.961036591,929800,35080110,34150310
chr9,37753230,37754230,ENSG00000165275,TRMT10B,+,38170990,38171990,0.998009395,0.996760958,-,2.414885385,0.563419846,417760,37753730,38171490
chr9,38068760,38069760,ENSG00000107338,SHB,-,38170990,38171990,0.988029679,0.989935177,-,23.36498738,0.476299439,102230,38069260,38171490
chr9,68705010,68706010,ENSG00000107242,PIP5K1B,+,68698840,68699840,0.997992161,0.996953002,-,6.341059459,0.707408701,6170,68705510,68699340
chr9,70413780,70414780,ENSG00000119138,KLF9,-,69811080,69812080,0.996018831,0.994235057,+,7.956684489,0.777353223,602700,70414280,69811580
chr9,71910770,71911770,ENSG00000155621,C9orf85,+,71638360,71639360,0.994646876,0.994078518,-,26.40100387,0.258643368,272410,71911270,71638860
chr9,72364860,72365860,ENSG00000107372,ZFAND5,-,71630040,71631040,0.999688953,0.99852857,+,12.76568573,2.196541708,734820,72365360,71630540
chr9,72364860,72365860,ENSG00000107372,ZFAND5,-,71638360,71639360,0.993913078,0.990002015,-,12.14919723,2.196541708,726500,72365360,71638860
chr9,72364860,72365860,ENSG00000107372,ZFAND5,-,71646370,71647370,0.997186674,0.995429087,-,12.21077278,2.196541708,718490,72365360,71646870
chr9,87974280,87975280,ENSG00000156345,CDK20,-,87792700,87793700,0.976591294,0.993904101,+,3.517136521,0.056792298,181580,87974780,87793200
chr9,91949790,91950790,ENSG00000169071,ROR2,-,91193640,91194640,0.997491161,0.996440734,+,10.20810146,0.549768009,756150,91950290,91194140
chr9,92115040,92116040,ENSG00000090054,SPTLC1,-,91192600,91193600,0.994326891,0.994766441,+,9.625332905,1.094251305,922440,92115540,91193100
chr9,92324980,92325980,ENSG00000188312,CENPP,+,91500120,91501120,0.997816637,0.996760958,+,16.77420488,0.184858069,824860,92325480,91500620
chr9,92324980,92325980,ENSG00000198000,NOL8,-,91514920,91515920,0.999373719,0.997706467,+,16.4995584,1.183055001,810060,92325480,91515420
chr9,92877590,92878590,ENSG00000127081,ZNF484,-,92294210,92295210,0.987688663,0.996438734,-,4.039551269,0.334177754,583380,92878090,92294710
chr9,92877590,92878590,ENSG00000127081,ZNF484,-,93807980,93808980,0.977342084,0.993507408,+,6.032448689,0.334177754,930390,92878090,93808480
chr9,97411480,97412480,ENSG00000196116,TDRD7,+,98256460,98257460,0.9869253,0.994766441,+,5.076317301,0.210308053,844980,97411980,98256960
chr9,97633110,97634110,ENSG00000136937,NCBP1,+,97960560,97961560,0.991342529,0.990061396,+,67.54715178,1.034461278,327450,97633610,97961060
chr9,97937870,97938870,ENSG00000136929,HEMGN,-,98931590,98932590,0.997913374,0.993192739,+,10.03143829,2.57937997,993720,97938370,98932090
chr9,98118640,98119640,ENSG00000106785,TRIM14,-,98886480,98887480,0.997916831,0.996440734,+,5.255668294,0.81068644,767840,98119140,98886980
chr9,98174210,98175210,ENSG00000106789,CORO2A,-,97922050,97923050,0.999136617,0.99852857,+,14.66670853,0.668175072,252160,98174710,97922550
chr9,98796190,98797190,ENSG00000165138,ANKS6,-,98931590,98932590,0.99559441,0.993414182,+,14.42724807,1.27323655,135400,98796690,98932090
chr9,98807160,98808160,ENSG00000119514,GALNT12,+,97954290,97955290,0.99611854,0.996029074,+,5.205088382,1.116068584,852870,98807660,97954790
chr9,98807160,98808160,ENSG00000119514,GALNT12,+,98045030,98046030,0.995256411,0.994235057,+,6.116992891,1.116068584,762130,98807660,98045530
chr9,99221440,99222440,ENSG00000106803,SEC61B,+,99074450,99075450,0.998289981,0.994483083,+,19.39678556,2.130646659,146990,99221940,99074950
chr9,99906070,99907070,ENSG00000136874,STX17,+,99073830,99074830,0.992803537,0.990002015,+,13.84863342,0.515676962,832240,99906570,99074330
chr9,100098460,100099460,ENSG00000023318,ERP44,-,100412760,100413760,0.993848517,0.993118617,-,70.57632654,0.665605136,314300,100098960,100413260
chr9,100426700,100427700,ENSG00000066697,MSANTD3,+,100412760,100413760,0.9887657,0.991646794,-,21.27752752,0.63982181,13940,100427200,100413260
chr9,101398180,101399180,ENSG00000136897,MRPL50,-,100412760,100413760,0.994292438,0.990061396,-,58.63458025,1.033601679,985420,101398680,100413260
chr9,109171620,109172620,ENSG00000260230,FRRS1L,-,109122630,109123630,0.973704752,0.993192739,-,2.765523909,0.038577061,48990,109172120,109123130
chr9,112486230,112487230,ENSG00000165185,KIAA1958,+,111891480,111892480,0.99458379,0.996029074,-,25.03314711,0.472905063,594750,112486730,111891980
chr9,113274670,113275670,ENSG00000136875,PRPF4,+,113601680,113602680,0.998450249,0.997352007,-,11.61236599,9.012117861,327010,113275170,113602180
chr9,113275020,113276020,ENSG00000176386,CDC26,-,113601680,113602680,0.996308629,0.991412786,-,14.77128922,0.66144863,326660,113275520,113602180
chr9,116686690,116687690,ENSG00000148219,ASTN2,-,116422270,116423270,0.998907731,0.999133111,-,29.14917911,0.12439922,264420,116687190,116422770
chr9,122264250,122265250,ENSG00000148187,MRRF,+,122580030,122581030,0.995812342,0.993192739,-,8.127483324,1.131620664,315780,122264750,122580530
chr9,122912900,122913900,ENSG00000186130,ZBTB6,-,123296800,123297800,0.97627727,0.990002015,-,3.97455486,1.241041303,383900,122913400,123297300
chr9,124257400,124258400,ENSG00000119408,NEK6,+,124202210,124203210,0.992568196,0.991604584,+,5.764888283,0.300069299,55190,124257900,124202710
chr9,124415160,124416160,ENSG00000136930,PSMB7,-,124202210,124203210,0.999954904,0.998074995,+,7.046979107,0.815109867,212950,124415660,124202710
chr9,124510990,124511990,ENSG00000136931,NR5A1,-,124144360,124145360,0.977859023,0.993299575,+,1.933032306,0.019106191,366630,124511490,124144860
chr9,127396630,127397630,ENSG00000136856,SLC2A8,+,128001390,128002390,0.992842694,0.992525269,-,26.11853827,0.435483466,604760,127397130,128001890
chr9,127450910,127451910,ENSG00000197958,RPL12,-,127980980,127981980,0.999894788,0.999040253,+,15.72082322,5.3400683,530070,127451410,127981480
chr9,127568680,127569680,ENSG00000136830,FAM129B,-,127862040,127863040,0.996165253,0.995026767,-,7.895353291,1.375432648,293360,127569180,127862540
chr9,127802290,127803290,ENSG00000136877,FPGS,+,127862040,127863040,0.996619836,0.990178904,-,7.32895601,1.340812897,59750,127802790,127862540
chr9,127846050,127847050,ENSG00000106991,ENG,-,127421780,127422780,0.992929595,0.997352007,-,0.596452011,0.909465647,424270,127846550,127422280
chr9,127846050,127847050,ENSG00000106991,ENG,-,128001390,128002390,0.992537723,0.996760958,-,0.590832021,0.909465647,155340,127846550,128001890
chr9,127876910,127877910,ENSG00000106992,AK1,-,128001390,128002390,0.998053919,0.9935263,-,1.155274522,0.418727542,124480,127877410,128001890
chr9,127937470,127938470,ENSG00000136908,DPM2,-,127862040,127863040,0.999170289,0.996527985,-,6.317846456,3.252508652,75430,127937970,127862540
chr9,128067480,128068480,ENSG00000148339,SLC25A25,+,127421780,127422780,0.987953301,0.990002015,-,15.87354035,2.316331541,645700,128067980,127422280
chr9,128274850,128275850,ENSG00000175854,SWI5,+,129167770,129168770,0.999408918,0.996953002,-,9.892648964,23.50320895,892920,128275350,129168270
chr9,128321980,128322980,ENSG00000167113,COQ4,+,128001390,128002390,0.999064882,0.996029074,-,14.35272211,3.900344543,320590,128322480,128001890
chr9,128455710,128456710,ENSG00000136811,ODF2,+,129412320,129413320,0.994562114,0.990002015,-,8.387957655,1.034370797,956610,128456210,129412820
chr9,128656300,128657300,ENSG00000119333,WDR34,-,127980980,127981980,0.998224219,0.994766441,+,19.80753354,1.011330459,675320,128656800,127981480
chr9,128683970,128684970,ENSG00000119335,SET,+,129167770,129168770,0.998729284,0.994235057,-,0.428585345,5.388406389,483800,128684470,129168270
chr9,128683970,128684970,ENSG00000119335,SET,+,129460010,129461010,0.997484615,0.990002015,+,2.330829879,5.388406389,776040,128684470,129460510
chr9,128701950,128702950,ENSG00000160447,PKN3,+,128001390,128002390,0.989269004,0.990002015,-,6.277284787,1.200355219,700560,128702450,128001890
chr9,128723750,128724750,ENSG00000160446,ZDHHC12,-,129406120,129407120,0.998415598,0.995429087,+,8.122596376,0.524503263,682370,128724250,129406620
chr9,128786680,128787680,ENSG00000107021,TBC1D13,+,128143370,128144370,0.989606603,0.991646794,+,2.634553701,0.76878369,643310,128787180,128143870
chr9,128829280,128830280,ENSG00000198917,C9orf114,-,128783180,128784180,0.99827961,0.996760958,-,5.175277999,1.526633992,46100,128829780,128783680
chr9,128881700,128882700,ENSG00000136802,LRRC8A,+,128143370,128144370,0.986522332,0.990002015,+,13.34796559,0.638792437,738330,128882200,128143870
chr9,128881700,128882700,ENSG00000136802,LRRC8A,+,128783180,128784180,0.992777797,0.994483083,-,13.32597433,0.638792437,98520,128882200,128783680
chr9,128881700,128882700,ENSG00000136802,LRRC8A,+,129406120,129407120,0.995167822,0.994766441,+,14.22248495,0.638792437,524420,128882200,129406620
chr9,128947210,128948210,ENSG00000095319,NUP188,+,127980980,127981980,0.995399943,0.993299575,+,18.61096431,0.975295428,966230,128947710,127981480
chr9,128947210,128948210,ENSG00000175283,DOLK,-,128783180,128784180,0.996464318,0.996760958,-,8.390645477,0.901963429,164030,128947710,128783680
chr9,129641790,129642790,ENSG00000148331,ASB6,-,129246210,129247210,0.996903691,0.996438734,-,10.11720423,0.830431938,395580,129642290,129246710
chr9,129802650,129803650,ENSG00000136816,TOR1B,+,130575880,130576880,0.986499104,0.989555844,-,5.398611525,0.597800114,773230,129803150,130576380
chr9,129834810,129835810,ENSG00000136819,C9orf78,-,129412320,129413320,0.998300173,0.993192739,-,28.76530934,2.795100103,422490,129835310,129412820
chr9,129834810,129835810,ENSG00000136819,C9orf78,-,130535450,130536450,0.999179998,0.996260393,-,30.36480744,2.795100103,700640,129835310,130535950
chr9,129834810,129835810,ENSG00000136819,C9orf78,-,130536460,130537460,0.996459956,0.989708742,-,28.74356242,2.795100103,701650,129835310,130536960
chr9,130042790,130043790,ENSG00000187239,FNBP1,-,129567710,129568710,0.995056661,0.996438734,+,1.939385339,0.202911345,475080,130043290,129568210
chr9,130053470,130054470,ENSG00000148358,GPR107,+,130575880,130576880,0.993522518,0.994235057,-,1.79253255,2.35912404,522410,130053970,130576380
chr9,130693090,130694090,ENSG00000130713,EXOSC2,+,130536460,130537460,0.993420486,0.990178904,-,3.813529921,2.819762918,156630,130693590,130536960
chr9,130693090,130694090,ENSG00000130713,EXOSC2,+,131361130,131362130,0.995912257,0.99348259,+,3.037726916,2.819762918,668040,130693590,131361630
chr9,130938730,130939730,ENSG00000130720,FIBCD1,-,131361130,131362130,0.991682704,0.996760958,+,19.21621283,0.02986538,422400,130939230,131361630
chr9,131095980,131096980,ENSG00000126878,AIF1L,+,130535450,130536450,0.985431106,0.990002015,-,31.37029701,0.04686852,560530,131096480,130535950
chr9,131502440,131503440,ENSG00000130714,POMT1,+,131330400,131331400,0.998947161,0.998716397,-,5.208509246,0.742094676,172040,131502940,131330900
chr9,131530520,131531520,ENSG00000130717,UCK1,-,130535450,130536450,0.999488791,0.999040253,-,6.108440731,0.69092837,995070,131531020,130535950
chr9,132354750,132355750,ENSG00000107290,SETX,-,133021990,133022990,0.993627745,0.990199804,-,11.66612242,1.453654499,667240,132355250,133022490
chr9,132669810,132670810,ENSG00000125485,DDX31,-,133003720,133004720,0.996128668,0.994766441,-,15.31569523,0.477343036,333910,132670310,133004220
chr9,132944410,132945410,ENSG00000165702,GFI1B,+,132994020,132995020,0.995198996,0.990178904,+,4.931174943,2.63218068,49610,132944910,132994520
chr9,133347660,133348660,ENSG00000148297,MED22,-,133030100,133031100,0.990732593,0.990959383,-,14.83213172,1.395286305,317560,133348160,133030600
chr9,133347660,133348660,ENSG00000148297,MED22,-,133278330,133279330,0.99609909,0.995429087,-,5.327017736,1.395286305,69330,133348160,133278830
chr9,134135610,134136610,ENSG00000196363,WDR5,+,133278330,133279330,0.994592622,0.991837345,-,3.328255978,1.029827048,857280,134136110,133278830
chr9,136245400,136246400,ENSG00000165661,QSOX2,-,137127230,137128230,0.997385926,0.996760958,-,5.108571158,0.712707081,881830,136245900,137127730
chr9,136327090,136328090,ENSG00000160360,GPSM1,+,137127230,137128230,0.994294479,0.996029074,-,2.493076554,1.023974379,800140,136327590,137127730
chr9,136399740,136400740,ENSG00000165684,SNAPC4,-,136552130,136553130,0.997061327,0.996760958,+,4.527513033,1.053948217,152390,136400240,136552630
chr9,136410070,136411070,ENSG00000165688,PMPCA,+,135420570,135421570,0.996091184,0.993192739,-,6.967566201,1.755200184,989500,136410570,135421070
chr9,136410070,136411070,ENSG00000165688,PMPCA,+,136644080,136645080,0.998302514,0.996527985,-,9.258567453,1.755200184,234010,136410570,136644580
chr9,136545640,136546640,ENSG00000148400,NOTCH1,-,135679870,135680870,0.975642049,0.991604584,-,9.436452362,1.590729715,865770,136546140,135680370
chr9,136545640,136546640,ENSG00000148400,NOTCH1,-,136784780,136785780,0.978197175,0.990178904,-,10.97950621,1.590729715,239140,136546140,136785280
chr9,136807470,136808470,ENSG00000196642,RABL6,+,137129980,137130980,0.996983547,0.994153865,+,6.853944658,3.373239471,322510,136807970,137130480
chr9,137027880,137028880,ENSG00000107331,ABCA2,-,136787400,136788400,0.994711665,0.996760958,+,4.617921572,0.159891115,240480,137028380,136787900
chr9,137070070,137071070,ENSG00000186193,SAPCD2,-,137127770,137128770,0.999820556,0.999267027,-,12.62152076,1.244990619,57700,137070570,137128270
chr9,137086310,137087310,ENSG00000177239,MAN1B1,+,136095450,136096450,0.99581093,0.994766441,-,25.71903027,0.95751272,990860,137086810,136095950
chr9,137200570,137201570,ENSG00000176058,TPRN,-,136787400,136788400,0.991743795,0.993856734,+,16.85777169,1.152706633,413170,137201070,136787900
chr9,137205170,137206170,ENSG00000188566,NDOR1,+,137127770,137128770,0.988484179,0.993192739,-,4.348162039,1.355586857,77400,137205670,137128270
chr9,137223430,137224430,ENSG00000197191,C9orf169,+,137127230,137128230,0.976595485,0.994766441,-,6.4453958,0.163965847,96200,137223930,137127730
